Sentiment,User,Post Content
Negative,PamelaNunleyje1,#NoMoreLockdowns  #NoMoreFraud
Negative,prolifewill,RT @PamelaNunleyje1: #NoMoreLockdowns  #NoMoreFraud https://t.co/vJUtwhTzjP
Negative,lisaribs528,Biden doesn’t have to wear it for 12 hours a day at a job! #CovidPneumonia #MasksDontWork #NoMoreLockdowns if you’r… https://t.co/1f3EeHcXQS
Negative,EYRICHVail,"We need to put Americans to work first...!!!  

#OpenAmericaNow"
Negative,LisaWallman5,#TheGreatReset #Agenda21 #Globalists #LockdownsKill #NotMyPresident #Trump2020
Positive,ElswickED52,Response to #StayHome lockdowns by #Democrats for a sickness with a 99.7% survival rate if you use meds mentions by… https://t.co/EFytNivrZj
Positive,baad_kittee,RT @baad_kittee: #STAYATHOME #MaskUp #ScienceMatters https://t.co/sVhb7tWNTm
Neutral,NmPatriot1776,RT @Leticia2020MAGA: And in NM if you lived on a reservation and were quarantined the democrats delivered provisional ballots to your house…
Neutral,BrazierSusan,@Jim_Jordan Why is it they never seem to get Covid-19 or be quarantined ?  Let that sink in !  Only President Trump… https://t.co/IxvdeJLDNC
Neutral,aetechy18,"@pablo_honey1 @realDonaldTrump This is titled... Trump rally goers should be Quarantined

You mean like BLM quarant… https://t.co/9fNbLgu32C"
Neutral,GBGAD10,Joe Biden’s Pandemic advisor has already announced that we should expect a six week quarantine... that’s enough to… https://t.co/pSpXExU4zm
Neutral,rebelWhiteHouse,"RT @AdamFloyd1973: 12:13 LA California 
Third day of quarantine 
Just started my Twitter account 

Trump is incompetent 
Trump is a liar 
T…"
Neutral,TunamanJ,RT @cattleman4570: Ohio Senate Bill 311 passed in the house 58-30 with 11 no votes. (3 no votes were unable to vote due to quarantine) SB31…
Neutral,Spitfire_Annie,RT @07Warriordad: @BlazeKush325 🎯 don’t forget just a month ago the CDC said u can vote in person even if u have covid and are quarantining…
Neutral,Factsplease123,@JuPe_EU @TrumpWarRoom @GOP Oh look Biden said lockdown no lockdown then lockdown 4-6weeks per his covid team but s… https://t.co/ve6DTarHTU
Neutral,FrankbMorgan,NO LOCKDOWN
Neutral,_gajarvis,Let’s hope so @danwootton! @talkRADIO Going from #lockdown to #lockdown is sheer madness. #COVIDー19
Neutral,_gajarvis,"RT @danwootton: By the time of the next vote on lockdowns by February 2, we will have been in some form of lockdown for over ten months. So…"
Neutral,TripleTRanch15,#LosAngeles #lockdown #2020Elections
Neutral,UkraineBlues,"Masks and lockdowns don't work, #BidenCheated2020"
Neutral,Destinbeach22,We are not complying with lockdowns YOU STAY AWAY
Neutral,Billis4rox,Biden needs to reason to lockdown in basement
Neutral,CharlesKehler1,@ReparSandra @BreitbartNews Trump isn't telling the nation to lockdown.
Neutral,suus1619,@Wim04789402 Zware lockdown vote per mail.
Neutral,JamesASU,@JoeBiden So the stupid pointless suicidal lockdown are ending???
Neutral,FreedomLDW,The worst lockdown by NM Gov! Vote her out in #2022 #NMpol
Neutral,One54us,He's preparing the national psych for a national lockdown if he gets in the WH.
Neutral,WRATHOFCON2,@paulsperry_ Biden will implement permanent Federal Lockdowns.
Neutral,mandor_edward,@sisterjjd @queenannepatti @yashar Trump is against the lockdowns dumbass. This is Democrats.
Neutral,mpg25mary,RT @LawyersTribune: @ellencarmichael Lockdowns are here until Biden is successfully installed.
Neutral,marksheehan17,Coincidence that lockdowns are tightening again as election fraud gets closer to being exposed?
Neutral,DratRampage,@RealSaavedra @JasonMillerinDC But the lockdown induced recession/depression will be blamed on Trump.
Neutral,GreenEyedEmma2,RT @FreedomLDW: The worst lockdown by NM Gov! Vote her out in #2022 #NMpol
Neutral,alt_brainnews,Zuckerberg says Trump did not 'lobby' him breaking lockdown rules at sex party.
Neutral,dianeth1616,"RT @wake_pc: Mass illegal immigration, and lockdowns will save us all...."
Neutral,UkraineBlues,"RT @wake_pc: Mass illegal immigration, and lockdowns will save us all...."
Neutral,GotSumtinToSay,"RT @AMErikaNGIRLLL: WE. WILL. NOT. COMPLY! 
STAND UP. RESIST. LOCKDOWNS Time to open up ALL Businesses!!

☆☆☆☆☆☆▅▅▅▅▅▅▅▅▅
☆☆☆☆☆☆▅▅▅▅▅▅▅▅▅
☆…"
Neutral,bravesdude1976,"Not here in FL. Thankfully, DeSantis has already said no mandates on masks, no lockdowns, and no mandated vaccines."
Neutral,JamesRGarrett1,"Fake pan-demonic!
Dems demanding lockdowns because Trump is going to be declared winner.! !
."
Neutral,Robertmark1010,"RT @AMErikaNGIRLLL: WE. WILL. NOT. COMPLY! 
STAND UP. RESIST. LOCKDOWNS Time to open up ALL Businesses!!

☆☆☆☆☆☆▅▅▅▅▅▅▅▅▅
☆☆☆☆☆☆▅▅▅▅▅▅▅▅▅
☆…"
Neutral,JoeyRob55064099,"RT @AMErikaNGIRLLL: WE. WILL. NOT. COMPLY! 
STAND UP. RESIST. LOCKDOWNS Time to open up ALL Businesses!!

☆☆☆☆☆☆▅▅▅▅▅▅▅▅▅
☆☆☆☆☆☆▅▅▅▅▅▅▅▅▅
☆…"
Neutral,shadow941x,RT @sanaonline__: Biden should marry Faucci and lockdown together forever 💁🏼‍♀️
