Sentiment,User,Post Content
Negative,Tom_Fiedler,".@GOP &amp; #POTUS45 vrs. #CrookedJoeBiden. #walkAway from @TheDemocrats &amp; #DeepStateCabal.
#EndtheLockDown.… https://t.co/I15fQieQ7v"
Negative,DefyBiden2020,"@kerpen @LarryOConnor Preparing to DEFY Pres. Biden
#Defiance #DefyBiden
#ImpeachBiden
#ImpeachJoe
#NoMoreLockdowns… https://t.co/JJMCQTWiEa"
Negative,wildcoloradan,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,tjchism,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,Bob452020,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,abi_mondol,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,amandadonnell14,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,AppleReality,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,ok_patriot4,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,littlebitgood,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,janvinjoey,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,NewbyBridgette,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,CraigAr64,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,PollyLo08456224,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,PamelaSFarmer1,"RT @USAloveGOD: President Trump on #COVID19 &amp; #ReopenAmerica:

""The cure cannot be worse than the problem itself...get the kids back to sch…"
Negative,PasoFinoTrain,RT @lifeforce369: @ConservaMomUSA @JoeBiden @POTUS @realDonaldTrump #TRUTHBOMBS #SOS #Election2020 #Faithoverfear #OpenAmericaNow #OWNYourV…
Negative,Wutevuh,"No more #Lockdowns USA ! 
#OpenAmericaNow
 #VOTE #Trump #DrainTheSwamp 🐍
👇👇👇
 #LockThemAllUp #BidenCorruption… https://t.co/B1BzXlUBOs"
Negative,California4T,RT @delbigtree: Finally - REAL SCIENTISTS with a plan instead of #PHARMA SHILLS with an agenda. #OpenAmericaNow #COVID19 #HerdImmunity #BeB…
Negative,CutGovt,"@HillaryClinton @JoeBiden #LockdownsKill 

#Vote2020 #TrumpPence2020 @realDonaldTrump #MAGA https://t.co/ZAkQE8va6D"
Negative,Adam_Stratford_,"Please vote and re-tweet so we can get as big a sample as possible.
#NoLockdown"
Positive,Michele88868934,"If you are going to vote for @JoeBiden just because you don't like @realDonaldTrump , DON'T BOTHER VOTING AT ALL. #StayHome"
Neutral,JaxnDuhBox,@MariannaNBCNews @JoeBiden Would it really matter?  He's self quarantined during the entire election.  #CROOKEDJOE
Neutral,greengables5,@KelemenCari @catturd2 @gatewaypundit But she is not quarantined because she had no contact with them.. so why can'… https://t.co/VrkLYvI2T1
Neutral,cindyleepenn1,RT @MONAKatOILS: @SVNewsAlerts Oh no. So Biden going to quarantine for 10 days now??? 🤣🤣🤣
Neutral,tlbarrett1964,RT @RaymondArroyo: Why do I sense that the Nashville debate is never going to happen? And shouldn't Biden be in quarantine tonight and not…
Neutral,GelvinJanelle,So does this mean Senate Dems will get quarantined delaying the scotus vote?😏 Sounds convenient to me.
Neutral,john_herzek,"Wow perfect timing, tomorrow sleepy Joe will quarantine for 20 days, to be extra careful."
Neutral,paolam1973,"RT @RaisinBrainBeau: @JoeBiden Is @KamalaHarris staff guilty of super spreader events ?
Do we follow the science and have her quarantine fo…"
Neutral,iambeingcrushed,@KamalaHarris @JoeBiden You should have told your staff that...I hear you’ll be in lockdown quarantine for a bit to… https://t.co/H70kvPCKzn
Neutral,TheCaptainC,Convenient for @SenKamalaHarris to need to be quarantined because of COVID test to someone associated with the camp… https://t.co/ghLhDzhEnG
Neutral,EliotTess,@Trump2020 @MAGA_JAKE_MAGA #MAGA2020  #Trump2020 Does #KamalaHarris welcome her quarantine? Will it keep her from a… https://t.co/Mh70eYah2z
Neutral,MAGASubVet,"RT @ali: BREAKING: @JoeBiden refuses to quarantine after coming into contact with COVID-19 POSITIVE Democrats

#QuarantineJoeBiden otherwis…"
Neutral,irishgalartist,"RT @ali: BREAKING: @JoeBiden refuses to quarantine after coming into contact with COVID-19 POSITIVE Democrats

#QuarantineJoeBiden otherwis…"
Neutral,Reagans_Legacy,"RT @MarkSimoneNY: The Biden Harris campaign has now been hit by the Coronavirus, Harris and her husband will be in quarantine. Maybe they s…"
Neutral,Kimber_Santo,"RT @MarkSimoneNY: The Biden Harris campaign has now been hit by the Coronavirus, Harris and her husband will be in quarantine. Maybe they s…"
Neutral,reallyhadenough,@CBS_Herridge @CBSNews @edokeefe Let's see if @KamalaHarris quarantines herself for the next 14 days...WE'RE WATCHI… https://t.co/wHtDqxYcJy
Neutral,kentpg,"Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/v9Wqcdt9ei"
Neutral,bluesfan1994,"RT @LittleMsOpinion: “Since testing positive” that’s great but what about before? 

Which means Kamala and Joe need to quarantine for 14 da…"
Neutral,Tailgun71976276,RT @BelvuiaB: That’s 3 days. Why not the mandated 14 day quarantine for her? Could it be damage control and strategic planning of the crimi…
Neutral,saintcats,RT @swimmerbr78: Today is my birthday. Not the sort of birthday I envisioned; I’m quarantined indefinitely with Covid-positive family membe…
Neutral,LairaPippa,RT @RODEOSDOMAIN: This is the same POS that test positive for Covid and broke quarantine! I can’t believe anyone actuality listens to this…
Neutral,RenaMena4,HARRIS IS IN QUARANTINE FIR COVID AND SHE CANNOT BLAME TRUMP NOW CAN SHE EVERYONE SHOULD WRITE HER AND SAY HOW DID… https://t.co/y4zpxMEOwh
Neutral,AngelaTC,"@0th75 @CNN It's weird. I see them reacting the same way the Trump team did, quarantining and such, but yet they se… https://t.co/EhnwH1uJf0"
Neutral,kia_kan,"@KamalaHarris YOU were on the Flight/Bus, the COVID WAS THERE! You must QUARANTINE 14 DAYS just like every other AM… https://t.co/RHnaIbk8yE"
Neutral,jatall31,"So @KamalaHarris has a close staffer with a positive covid test, &amp; she is refusing to quarantine as per guidelines.… https://t.co/txpev4mEgz"
Neutral,MeedgeKnowsBest,RT @RoscoeBDavis1: Here you go. Going into quarantine despite Joe wearing two fucking masks https://t.co/K27x9gD8DI
Neutral,CocoThePatriot,RT @RoscoeBDavis1: Here you go. Going into quarantine despite Joe wearing two fucking masks https://t.co/K27x9gD8DI
Neutral,drwetzel,RT @RoscoeBDavis1: Here you go. Going into quarantine despite Joe wearing two fucking masks https://t.co/K27x9gD8DI
Neutral,VistaJake,"This means the complete shutdown with mask mandate is farcical...  The test, discovery and medical quarantine makes… https://t.co/geuJBtcGz6"
Neutral,si0err3a,RT @deenie7940: No need for Biden to quarantine after flying with person who tested positive for COVID-19: campaign https://t.co/R2ioWip9Od
Neutral,Kathryn86367991,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,JohnStuyvesant,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,desertflower88,"RT @albamonica: Greetings from Greenville, NC. I’m back on the trail after 2 weeks of quarantine for potential exposure on AF1 the day of t…"
Neutral,MaxSkyler1,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,HappensShep,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,JBWilliams4,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,Pammyfl,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,ArmedInfidel_US,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,GodlyPghDad,"RT @DailyCaller: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19
https://t.co/AmIIMpnOUT"
Neutral,Moonlight_the,@Dacommish01 @reubing I'm betting she'll come out &amp; say she's tested positive for wuhan flu &amp; has to quarantine for… https://t.co/JOPKY6LQ6I
Neutral,MAGAValerie,"RT @BledsoeChuck: Kamala Harris In Quarantine After Two Biden Campaign Staffers Contract COVID-19 ~

Biden/Harris can rely on #CrookedMedia…"
Neutral,LeChatNoire4,RT @MichelleConer1: @MiamiHerald Covid rising across country &amp; Trump holds rally in Florida. Reminder; he has NOT quarantined x14 days afte…
Neutral,KayeEmmEss2,"Non Lefty Journos: “There’s clear evidence of corruption surrounding the hotel quarantine issue, Mr Premier. The ph… https://t.co/ImUw36c22G"
Neutral,Cheryl4TRUMP,RT @RoscoeBDavis1: Here you go. Going into quarantine despite Joe wearing two fucking masks https://t.co/EvMf5WY3TI https://t.co/K27x9gD8DI
Neutral,durtEburd,I love how #BidensCrackPipe keeps hammering this talking point like people don't know #CovidLockdowns destroyed Tru… https://t.co/hQ6zUTeb9f
Neutral,americanrvr49er,Could this be why the WHO has come out against lockdowns? Lockdowns are exposing the D parties attempt to crash the… https://t.co/qPs9FTb3YV
Neutral,redCastaway,"RT @JobCreatorsUSA: President Trump is leading us out of lockdowns,
 
The election of Joe Biden would lead us right back into lockdowns...…"
Neutral,lou_cindee,"@HillaryClinton @JoeBiden You’re so lame. Have you heard @CDCgov says lockdowns fail, people are getting lockdown f… https://t.co/7ucYiD6zlX"
Neutral,kcorb0427,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,AngelsRhere3,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,angelics44,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,SamInTheUSA,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,glenheadmama,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,Noodles_6800,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,BeckyBeck73,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,PonytaEle,"RT @zerohedge: *TRUMP: WE'RE NOT DOING ANY MORE LOCKDOWNS, WE'RE DOING FINE"
Neutral,mntcol,RT @SnowWhite7IAM: President Trump: ‘We’re not doing any more lockdowns!’
Neutral,mountainmama29,RT @SnowWhite7IAM: President Trump: ‘We’re not doing any more lockdowns!’
Neutral,izattc,RT @SnowWhite7IAM: President Trump: ‘We’re not doing any more lockdowns!’
Neutral,medbedsforall,RT @SnowWhite7IAM: President Trump: ‘We’re not doing any more lockdowns!’
Neutral,imorganj,RT @SnowWhite7IAM: President Trump: ‘We’re not doing any more lockdowns!’
Neutral,yonegawaya1,RT @SnowWhite7IAM: President Trump: ‘We’re not doing any more lockdowns!’
