Sentiment,User,Post Content
Negative,45sTinyDancer,"RT @MAGAgirl_2020: #SaveTheChildren #AllLivesMatter #WWG1WGA 
 #ObamaGate #EndLockDown #God #Trump2020Landslide #BuildTheWall #MAGA #KAG  #…"
Negative,StephenKessen,@JoeBiden Fuk you China @JoeBiden! #NoShutDown #DementiaJoe #BidenCorruption
Negative,joshuapchase,Seems legit... #NoMasks #openamericanow
Negative,RobertGooch7,"RT @CariocaCoug: @Laurie_Garrett @JoeBiden I will not comply.
#ConstitutionOverCoronavirus #OpenAmericaNow"
Negative,adyt1234,"@JoeBiden This virus is NO WORSE THAN THE FLU!!!  Cut out the fear mongering!!!!

#OPENAMERICANOW"
Negative,Joeshmo60915109,RT @tmadd59: #LockdownsAreNotACure
Negative,FritzieWatched,"#StillMyPresident

#HCQIsSafeEffective #COVID19 #ChiComFlu #WeComplyThousandsDie #MasksDontWork #LockdownsDontWork… https://t.co/1Tx4MYTlSA"
Negative,jaychocnh,"#BidenLockDown
Biden LockDown 2021 is coming
Get your supplies and stock up"
Positive,Bonnie1224,"RT @mrddmia: Another example of how D politicians politicized &amp; weaponized COVID, with their arbitrary &amp; selectively enforced #StayHome ord…"
Positive,Paxton_Wagner,"RT @mrddmia: Another example of how D politicians politicized &amp; weaponized COVID, with their arbitrary &amp; selectively enforced #StayHome ord…"
Neutral,jendefends13,"RT @egmac15: ayo biden im not wearing a mask the minute i step out my front door. try again you communist @JoeBiden 
#2ndLockdown #COVIDIOT…"
Neutral,kris_kinder,RT @seanagnew: Quarantine for thee but not for me
Neutral,KamaainaInOC,"RT @SamValley: Quarantine rules for thee, and not for me."
Neutral,ACSpollen,RT @thefactualprep: Time to quarantine and maybe resign.
Neutral,ConservaPeach,"RT @rufusdrl: @SegravesNBC4 @MayorBowser @JoeBiden @nbcwashington Not a good look, Mayor Bowser. Quarantine for thee but not for me."
Neutral,peterjen99,RT @drea_ams: @SaraCarterDC @dad_liams @JoeBiden Have you seen what New York is doing? Legislation for involuntary quarantine of citizens!…
Neutral,Melly_sheknows,"@RealBrysonGray I'm in quarantine, my husband got covid. I swear I would be there if I could! I will be there in sp… https://t.co/zLt8Hv61ky"
Neutral,SamJone57835961,@dagenmcdowell And Biden says masks work. That is why I am in quarantine because I wore my mask and was in contact… https://t.co/NUKamCmEb1
Neutral,Chrisdancingfox,@Dave_DarkFyre @griffitzart @pablo_honey1 @kayleighmcenany @JoeBiden I'm a Trump supporter. I quarantined for weeks… https://t.co/qCeglfFh3H
Neutral,deplorablejjb,RT @KirkMasseyTCU: @JoeBiden Joe’s committee of political activists on covid would vote for a mandatory quarantine/lockdown of all American…
Neutral,WGlassberg,@ShellsBells1861 @BrandonStraka If Biden steals it u can expect Quarantine Facilities within two yrs latest be my guess.
Neutral,nonbeltway1,RT @JaniceDean: @beyondreasdoubt @megynkelly @georgehahn @ChrisCuomo Chris Cuomo never wears masks and faked his own quarantine. https://t.…
Neutral,jsquaredftl,“Essential”....but your kids can’t go back to school and she doesn’t have to quarantine.  She is in the running for… https://t.co/vA5os2nAm2
Neutral,lloydtwin,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,CounselorK,"@HillaryClinton I know some of you like to reject SCIENCE but if ""JACK"" quarantines safely for 14 days with no sign… https://t.co/VOmzNPjSQ1"
Neutral,lawrence_jay1,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,IAAFHSP,RT @JaniceDean: @beyondreasdoubt @megynkelly @georgehahn @ChrisCuomo Chris Cuomo never wears masks and faked his own quarantine. https://t.…
Neutral,Barbara77250226,RT @JaniceDean: @beyondreasdoubt @megynkelly @georgehahn @ChrisCuomo Chris Cuomo never wears masks and faked his own quarantine. https://t.…
Neutral,martyschaftborn,RT @JaniceDean: @beyondreasdoubt @megynkelly @georgehahn @ChrisCuomo Chris Cuomo never wears masks and faked his own quarantine. https://t.…
Neutral,SW1774,RT @JaniceDean: @beyondreasdoubt @megynkelly @georgehahn @ChrisCuomo Chris Cuomo never wears masks and faked his own quarantine. https://t.…
Neutral,Katcheck96,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,wa_sunflower,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,jzfloridagirl,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,ndirishlee,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,adonia_martinez,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,JENin140,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,mbradt27,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,ajenable,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,marklangford,RT @JaniceDean: @beyondreasdoubt @megynkelly @georgehahn @ChrisCuomo Chris Cuomo never wears masks and faked his own quarantine. https://t.…
Neutral,texan_angry,@GiannoCaldwell Have we? I have 2 students and 5 teachers in quarantine right now. Just because Trump takes up all… https://t.co/p5ohe08OoE
Neutral,JerseyDan67,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,RexMonaco,RT @JaniceDean: @beyondreasdoubt @megynkelly @georgehahn @ChrisCuomo Chris Cuomo never wears masks and faked his own quarantine. https://t.…
Neutral,cindykirk947,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,RingDebbie,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,LoriBlaney,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,wethepe04706304,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,JessMobley6,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,CTR_Mining,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,NativesForTrump,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,nojoe21,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,GaryFeddersen,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,DianeBilbrey1,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,lldnt,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,Hector72380636,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,klj998866,RT @JaniceDean: @megynkelly Chris Cuomo never wears masks and lied about being quarantined. Also joked about coronavirus with his brother w…
Neutral,AmandaGLA16,@JDMarvin @TheUnsilentMaj3 A decrepit person like @JoeBiden should wear a mask and stay quarantined in his basement… https://t.co/zfiPzUjBdD
Neutral,CatSense27,@99freemind The Hunter-Biden/NYPost thing was a let down. The globalist kept it quarantined within a bubble. I'm su… https://t.co/mIxwuKH1xx
Neutral,Robertl01464344,RT @BPVT2014: VP Pence recently exposed to covid but continued to campaign refused quarantine will resurface Monday afternoon and chair the…
Neutral,rickyraper2014,RT @rickyraper2014: If Biden wins America will become like the Socialist State of California. Watch 4 forced inoculations. Forced quarantin…
Neutral,WJC19690807,Even though COVID hasn’t been talked about in almost a week - and the CDC said it was ok to break quarantine and go… https://t.co/sOCgbsiofL
Neutral,PatriciaAHenso1,Lockdown
Neutral,JudyBP31,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,njwoman2,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,SusanMondie,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,smoothsmokie,"RT @ColBannister: @naomirwolf “Open” to lockdowns?
Biden and democrats have nationwide lockdowns and mandates as part of their platform!! N…"
Neutral,magamelarky,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,PHLNJDEPLORABLE,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,mcraggan,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,KP08041747,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,drewg232k1,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,ChrisCoon4,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,Janet66634710,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,Debbie7753,"RT @BillSpadea: As we hear about a possible national lockdown if 
@JoeBiden is sworn in and NJ on the verge of another local lockdown, it's…"
Neutral,ScoggyDoogan,RT @HumphreyPT: To be clear LOCKDOWNS are killing more people than Covid and @JoeBiden plan is to LOCKDOWN in January after taking office e…
Neutral,ColBannister,"@naomirwolf “Open” to lockdowns?
Biden and democrats have nationwide lockdowns and mandates as part of their platfo… https://t.co/PcfOBk3GCt"
Neutral,trump14me,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,RatInTheGutter,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,TrumpGal7,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,HelenDMartino,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,PMEnergy,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,kathyfw6,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,johnx5555,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,pooky_steve,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,NiraWeinberg,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
Neutral,812Rabbithole,"RT @LukeTaylorUSA: Biden will keep everyone in lockdown until hey get a vaccine.

No vaccine?

Remain in perpetual lockdown. No stimulus $,…"
Neutral,PAULTAY97876184,"RT @CATTYCONSERVAT1: Hitler would be so proud

Joe Biden Announces Covid Lockdown Panel – Plans Nationwide Mandatory Mask Mandate, Lockdown…"
Neutral,pokipseeman,"RT @CATTYCONSERVAT1: Hitler would be so proud

Joe Biden Announces Covid Lockdown Panel – Plans Nationwide Mandatory Mask Mandate, Lockdown…"
Neutral,radisson52,"RT @CATTYCONSERVAT1: Hitler would be so proud

Joe Biden Announces Covid Lockdown Panel – Plans Nationwide Mandatory Mask Mandate, Lockdown…"
Neutral,goldenwinston12,"RT @CATTYCONSERVAT1: Hitler would be so proud

Joe Biden Announces Covid Lockdown Panel – Plans Nationwide Mandatory Mask Mandate, Lockdown…"
Neutral,0utsid3thebox,"RT @CATTYCONSERVAT1: Hitler would be so proud

Joe Biden Announces Covid Lockdown Panel – Plans Nationwide Mandatory Mask Mandate, Lockdown…"
Neutral,DreaMaolagain,"RT @Bmac0507: biden campaigning: i’ll lockdown country 

people: he won’t actually 

biden after he wins: i’ll lockdown country"
Neutral,realPhiILacio,"RT @Bmac0507: biden campaigning: i’ll lockdown country 

people: he won’t actually 

biden after he wins: i’ll lockdown country"
Neutral,Jyn59,"RT @gatewaypundit: Joe Biden Announces Covid Lockdown Panel - Plans Nationwide Mandatory Mask Mandate, Lockdown and Contact Tracing @cristi…"
Neutral,CDW83828995,"RT @gatewaypundit: Joe Biden Announces Covid Lockdown Panel - Plans Nationwide Mandatory Mask Mandate, Lockdown and Contact Tracing @cristi…"
Neutral,mellon_pete,"RT @gatewaypundit: Joe Biden Announces Covid Lockdown Panel - Plans Nationwide Mandatory Mask Mandate, Lockdown and Contact Tracing @cristi…"
Neutral,DorisAn72913211,"RT @gatewaypundit: Joe Biden Announces Covid Lockdown Panel - Plans Nationwide Mandatory Mask Mandate, Lockdown and Contact Tracing @cristi…"
