Sentiment,User,Post Content
Negative,skyasylumpilot,#no #nolockdowns #nomorelockdowns #economy
Negative,Juniper223,"“Infection.” The Great Awakening?
#NoLockdown"
Negative,redrepublican8,Omg 👀#COVID19 #nolockdown
Negative,gemma14485914,That’s for the little people and pheasants.#rulebreakers  #nolockdown  #DemocratsCheat
Neutral,MiguelAGranda,"RT @rsaydlowski: -Lori Lightfoot broke Chicago’s quarantine rules
-De Blasio broke NYC’s quarantine rules
-Pelosi broke California’s quaran…"
Neutral,GOGOPclub,@JoeSilverman7 @JoeBiden Zeke would have the entire nation using nursing homes as COVID quarantines.
Neutral,clarkeygirl16,RT @foxtroopervet: Biden going to lock us up in our homes America. They know what is best for us. Quarantining the healthy.
Neutral,hkwizard3,RT @foxtroopervet: Biden going to lock us up in our homes America. They know what is best for us. Quarantining the healthy.
Neutral,alycialeah,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,terri_gowin,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,dtaylorjohnson8,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,daymightbzombie,"RT @asymmetricinfo: My sister, who is visiting my Dad (living alone in Massachusetts), has to quarantine for two weeks after she gets back.…"
Neutral,Joshgalka89,"RT @LarryOConnor: If you or I go to Delaware, we must quarantine for 14 days before returning to work on DC. But not our annointed politica…"
Neutral,vuka84397343,RT @DailyCaller: Philadelphia Officials Recommend Those Who Attended Biden Celebrations To Quarantine And Get Tested For COVID-19 https://t…
Neutral,BrungerB,RT @DailyCaller: Philadelphia Officials Recommend Those Who Attended Biden Celebrations To Quarantine And Get Tested For COVID-19 https://t…
Neutral,AmazingUSA1,RT @DailyCaller: Philadelphia Officials Recommend Those Who Attended Biden Celebrations To Quarantine And Get Tested For COVID-19 https://t…
Neutral,law_munoz,RT @BrandonLeone: Mayor of DC requires new 14 day quarantine if you travel out of area. She goes to see Biden in Delaware recently and was…
