Sentiment,User,Post Content
Negative,mdelap123,#EndTheLockdowns
Negative,ThomasJTrump1,@DNC @JoeBiden @GavinNewsom #NoMoreLockdowns #WakeUpAmerica #WakeUp #COVIDIOTS https://t.co/TifZkrcvW3
Negative,StormChasser16,#NoMoreLockdowns #DemocratsCheat #DemocratHypocracy #HappyBirthdayJoeBiden  Wake up you are being played!  Take off… https://t.co/qABkB0bped
Positive,WhiskyTangoFx,"RT @Sky_Lee_1: Wow this graphic is amazingly devastating but accurate. 

Please everyone #StayHome we are heading into uncharted territorie…"
Neutral,Tamiamitrail67,@JoeBiden Why? You can't  quarantine  the  world
Neutral,EmiliaG49333557,@realDonaldTrump You quarantined more after the election then when you had the virus supposedly
Neutral,CopWithAttitude,"No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,hockeyfanct10,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,rswcatlover,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,Thomas_Don10,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,yosefozia,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,FalconHigh1,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,exposes_racism,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,kleegrubaugh,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,S58728748,"RT @CopWithAttitude: No cop that voted for Trump is going to enforce lockdowns and quarantines. 

#ISaidWhatISaid"
Neutral,LezConcealCarry,"Time to lockdown &amp; quarantine all these people, plus hefty fines for each &amp; every one."
Neutral,DelizDear,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,jimmy2time,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,JohnTDori,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,FMalaclypse,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,AnotherPirate,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,OGjojo808,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,auntlellie,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,kathyco27322014,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,LovelessnBeth,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,dianero87998084,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,ungadjo1,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,BewareTheTattoo,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,jennife77019494,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,stevgole,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,haterofrepubs,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,sandiegan2008,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,ToniMedvetz,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,jrm70707,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,Brianswp70,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,StillServingDSS,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
Neutral,Gordo40853407,RT @AriMelber: Donald Trump has quarantined more strictly in response to losing the election than in response to getting Covid.
