Sentiment,User,Post Content
Positive,christianhjung,"I hope they put handcuffs on #Trump at 12:01pm on 1/20. #TrumpIsACriminal 

#StayHome or #WearADamnMask

#cnn… https://t.co/sACG0DHlnn"
Positive,SueSrod8128,"RT @shashatheitch22: #WearAMaskSaveALife 
#StayHomeStaySafe"
Neutral,groovyhippie4u,"RT @JoshNBCNews: The @StateDept has not responded to inquiries today about whether Pompeo, who is quarantining in undisclosed location afte…"
Neutral,PattyLehner,"RT @JoshNBCNews: The @StateDept has not responded to inquiries today about whether Pompeo, who is quarantining in undisclosed location afte…"
Neutral,jessie12544950,"RT @JoshNBCNews: The @StateDept has not responded to inquiries today about whether Pompeo, who is quarantining in undisclosed location afte…"
Neutral,ekk120,"RT @JoshNBCNews: The @StateDept has not responded to inquiries today about whether Pompeo, who is quarantining in undisclosed location afte…"
Neutral,carolynsudduth1,"RT @JoshNBCNews: The @StateDept has not responded to inquiries today about whether Pompeo, who is quarantining in undisclosed location afte…"
Neutral,dolphinmyr,"RT @JoshNBCNews: The @StateDept has not responded to inquiries today about whether Pompeo, who is quarantining in undisclosed location afte…"
Neutral,o_pokey,"@caroljsroth @marcorubio That is a set where they all get tested, have to quarantine, their bubble is small, they h… https://t.co/PdHq9WuMUa"
Neutral,gary_kline,"@gregkellyusa @JoeBiden You're pathetic, Greg. Joe Biden obviously wasn't ""hiding."" He quarantined for a period, bu… https://t.co/8Y4ttTNRU9"
Neutral,lcbradlow,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,42_dolphins,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,TheChildrenHour,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,larryfd,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,emtgirl09,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,ManMet80,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,KathyEmerson18,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,JoycejohnsonR,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,JAMESEDSTROM,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,shelleybleu,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,WendyMarcinkie1,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,greatlakesgirl,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,Mitzi62891660,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,TimHannan,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,joycesurprenant,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,BostonBrand71,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,GypsyDaughter3,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,Attani,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,rmcdaniel307,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,dostert_michele,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,emilykefinch,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,MySouthernHeels,"RT @dcherring: I'm currently quarantined in a hotel room in Phoenix, AZ with my 17 year old, who tested positive on Monday. I- so far- have…"
Neutral,Betterw05759703,"RT @StellaBraintree: @NewYorker Had Trump and his staff heeded the danger of Covid-19, followed Obama's pandemic guide book, quarantined th…"
Neutral,BergtunRune,"I wonder if Trumpers realize what martial law means?  Curfews, i.e a quarantine.  Will anyone be free to go to work… https://t.co/Lw8eY8Mm36"
Neutral,chipgodwin,And then the prick starts immediately bitch-tweeting about the lockdown again. Truly unbelievable cowardice.
Neutral,saulbraverman,"RT @Timcast: Are there any proposals for forcing an end to the lockdowns and reinforcing constitutional rights?

If not

I don't call this…"
Neutral,RandyN79,"RT @DC_Draino: Democrats scream for more lockdowns then blame Trump when poverty increases

Disgusting liars"
Neutral,mickeynu477,"RT @Squirrels_Mama: As America is in lockdown, Chyna is partying! 
What are they celebrating, releasing Covid, ruining our economy or them…"
Neutral,TheParrot2020,"RT @Squirrels_Mama: As America is in lockdown, Chyna is partying! 
What are they celebrating, releasing Covid, ruining our economy or them…"
Neutral,Wiley57545405,"RT @Squirrels_Mama: As America is in lockdown, Chyna is partying! 
What are they celebrating, releasing Covid, ruining our economy or them…"
