Negative,conservative,@David4Trump,"Lying, scumbag, owned, cockroaches!!! NO MORE MASKS!!! NO MORE LOCKDOWNS!!! NO MORE DEMOCRATS!!! #TRUMP_FOREVER"
Negative,conservative,@Jackiejakeman,If You Trust This Creep You Need a Lobotomy Not a Vaccine! |SHARE THIS!! | AntiLockDown.org
Negative,conservative,@CivilWarGeneralTrump,We all knew it all along. Its over wanna be president biden elect! #nomojoenhoe #trump2020landslide #electionfraud #freedomofspeech #lockdownsdontwork
Negative,conservative,@Bobquast,Dr Judy Mikovits says #fireFauci & stop the lockdowns. I agree! Follow the $$ Trillion$ tied to the #CCPvirus that Fauci helped fund/cause via $3.4M US grant to Wuhan Institute of Virology! #StopTheSteal
Negative,conservative,@Flgal2,Governor Preemptively Announces He'll Defy Any Biden Lockdown
Negative,conservative,@americanshomer,Rand Paul Vows to Prevent Biden Lockdown — ‘We Can’t Go on Like This Forever’
Negative,conservative,@americanshomer,Rand Paul Vows to Prevent Biden Lockdown — ‘We Can’t Go on Like This Forever’
Positive,conservative,@Cocohrbz,Just saw a commercial on Hulu saying “ whether you have Covid or not stay home “ Were not on lockdown. How many countries are?  #plandemic #covid19hype
Positive,conservative,@JimHVAUSA,"Wear a mask if you want; that's cool. Stay home forever if you want, that's cool. It's called freedom.  Like heck I will wear a medical device I do not need for months. It is a fundamental right to make your own medical decisions. #meme #covid #masks #FREEDOM"
Positive,conservative,@americanshomer,South Dakota Gov. Kristi Noem Wouldn’t Enforce a Biden National Lockdown
Neutral,conservative,@AbbyJohnsonOfficial,"It’s time for every church in America to defy lockdown, quarantine and any other orders related to this virus. People need to be in Church. They need to fellowship with other believers. They NEED hope. They need Jesus. Stop cowering to the government. Stand up and fight."
Neutral,conservative,@BlackConservativeDW,"“Now, you don’t control – I get family dynamics, right? You don’t control the decision-making process of everybody at your Thanksgiving table. There’s 11 people, you might have that cousin or uncle that doesn’t believe in coronavirus, that thinks it’s a hoax,” he said. “Your family dynamic may allow that person not to be invited or they may have to be at the table, but even if 10 of the 11 self-quarantine before they get there and 1 doesn’t, you’ve reduced the odds of bringing COVID to Thanksgiving from 1-in-10 to 1-in-100, which, again, it’s not fun to play Russian roulette in 1-in-100 chances the bullet’s in the chamber, but it’s a heck of a lot better than playing Russian roulette with a bullet in 1 of 10 chambers.”"
Neutral,conservative,@JimJordan,-Lockdowns -Mask police -Curfews  What about freedom?
Neutral,conservative,@2amedic,The ACTUAL science shows lockdowns are worse than doing nothing.
Neutral,conservative,@DensworldAR15,Please pass along. We need to stop the insanity of lockdowns!
Neutral,conservative,@Darryllco,"If lockdowns work , how did Peter Sutcliffe get Covid? 😂"
Neutral,conservative,@Arweiss12053,"Lockdowns Haven't Brought Down COVID Mortality, But They Have Killed Millions Of Jobs | Zero Hedge"
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@HenHouse0204,"Jim Jordan: ‘Don’t Cancel Thanksgiving’; Instead, ‘Cancel Lockdowns’ 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@HannahElizabethTodd,This time a country wide lockdown. There goes the economy! #bidencrimefamily #covidlockdowns #democratsaredestroyingamerica #endthedemocratcommunistparty
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
